Ref_Date,GEO,Geographical classification,FUEL,Vector,Coordinate,Value
2004/10,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,92.2
2004/11,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,87.4
2004/12,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,82.1
2005/01,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,83.7
2005/02,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,85.9
2005/03,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,92.3
2005/04,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,94.9
2005/05,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,93.8
2005/06,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,95.1
2005/07,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,101.4
2005/08,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,105.7
2005/09,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,118.0
2005/10,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,107.5
2005/11,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,94.4
2005/12,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,96.0
2006/01,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,102.8
2006/02,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,96.4
2006/03,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,99.3
2006/04,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,114.1
2006/05,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,111.1
2006/06,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,108.8
2006/07,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,116.5
2006/08,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,116.0
2006/09,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,93.3
2006/10,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,87.1
2006/11,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,88.9
2006/12,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,96.9
2007/01,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,93.5
2007/02,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,93.3
2007/03,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,108.0
2007/04,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,109.4
2007/05,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,116.8
2007/06,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,110.8
2007/07,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,113.0
2007/08,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,106.8
2007/09,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,103.8
2007/10,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,103.0
2007/11,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,107.5
2007/12,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,114.1
2008/01,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,115.6
2008/02,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,115.1
2008/03,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,116.6
2008/04,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,120.3
2008/05,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,135.6
2008/06,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,144.8
2008/07,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,142.3
2008/08,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,129.6
2008/09,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,134.0
2008/10,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,117.0
2008/11,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,91.1
2008/12,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,80.2
2009/01,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,84.7
2009/02,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,90.0
2009/03,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,90.2
2009/04,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,90.3
2009/05,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,97.6
2009/06,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,107.4
2009/07,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,102.2
2009/08,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,105.5
2009/09,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,102.8
2009/10,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,99.8
2009/11,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,102.0
2009/12,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,101.2
2010/01,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,105.9
2010/02,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,102.5
2010/03,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,108.5
2010/04,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,105.8
2010/05,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,108.1
2010/06,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,102.0
2010/07,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,104.0
2010/08,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,105.5
2010/09,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,102.4
2010/10,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,108.0
2010/11,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,111.2
2010/12,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,115.2
2011/01,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,117.4
2011/02,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,118.3
2011/03,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,125.0
2011/04,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,135.9
2011/05,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,136.0
2011/06,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,129.9
2011/07,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,132.2
2011/08,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,129.7
2011/09,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,130.0
2011/10,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,130.7
2011/11,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,128.5
2011/12,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,125.0
2012/01,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,131.6
2012/02,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,133.8
2012/03,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,137.3
2012/04,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,141.4
2012/05,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,137.3
2012/06,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,130.1
2012/07,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,131.7
2012/08,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,137.6
2012/09,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,141.2
2012/10,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,140.1
2012/11,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,130.3
2012/12,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,125.3
2013/01,"Québec, Quebec",24421,Regular unleaded gasoline at full service filling stations,v735059,6.1,131.5
1990/01,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,58.3
1990/02,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,58.9
1990/03,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,59.5
1990/04,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,60.3
1990/05,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,60.4
1990/06,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,61.5
1990/07,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,61.3
1990/08,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,61.4
1990/09,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,62.6
1990/10,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,66.7
1990/11,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,67.8
1990/12,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,70.6
1991/01,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,72.3
1991/02,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,67.4
1991/03,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,63.4
1991/04,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,61.7
1991/05,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,62.1
1991/06,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,63.2
1991/07,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,63.2
1991/08,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,63.5
1991/09,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,66.0
1991/10,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,66.0
1991/11,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,63.3
1991/12,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,58.9
1992/01,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,64.3
1992/02,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,62.0
1992/03,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,56.5
1992/04,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,60.1
1992/05,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,61.5
1992/06,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,62.7
1992/07,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,62.9
1992/08,"Québec, Quebec",24421,Regular unleaded gasoline at self service filling stations,v735095,6.2,62.1
